adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,imdb_url
False,/dHakZGLslgZF2A013UGS004qDL1.jpg,[18],1325221,tl,F-Buddies,"Jas learns that his boyfriend has been cheating on her. He breaks up with her because she’s boring. So to prove him wrong, and just to continue to be with him, she agrees to a fuck buddy set up with her ex.",6.8055,/xVQERDLodGQcah34TFv6NN6VR9a.jpg,2024-09-03,F-Buddies,False,0.0,0,https://www.imdb.com/title/tt33132266/
False,/16zzKM5vDxnYiqG6Tg6wOkOLSmj.jpg,[27],4488,en,Friday the 13th,Camp counselors are stalked and murdered by an unknown assailant while trying to reopen a summer camp that was the site of a child's drowning.,5.818,/uGGpnWHOmWTARVN9wbC1nPxNgps.jpg,1980-05-09,Friday the 13th,False,6.4,3023,https://www.imdb.com/title/tt0080761/
False,/rm2oMykm5nX6SzXFr7TGHkO6r8Z.jpg,"[12, 878]",428078,en,Mortal Engines,"Many thousands of years in the future, Earth’s cities roam the globe on huge wheels, devouring each other in a struggle for ever diminishing resources. On one of these massive traction cities, the old London, Tom Natsworthy has an unexpected encounter with a mysterious young woman from the wastelands who will change the course of his life forever.",6.1966,/gLhYg9NIvIPKVRTtvzCWnp1qJWG.jpg,2018-11-27,Mortal Engines,False,6.215,4769,https://www.imdb.com/title/tt1571234/
False,/aH4MrSu8fwjRiEMGfdRwpsYu2PW.jpg,"[35, 10751, 14]",10330,en,Freaky Friday,"Mother and daughter bicker over everything -- what Anna wears, whom she likes and what she wants to do when she's older. In turn, Anna detests Tess's fiancé. When a magical fortune cookie switches their personalities, they each get a peek at how the other person feels, thinks and lives.",6.7346,/ipKcZ4Up7dp18XpsfYUc9NKZy3g.jpg,2003-08-05,Freaky Friday,False,6.5,3867,https://www.imdb.com/title/tt0322330/
False,/wfClZdRb1x4LZ8B73Y9RSn8XAPa.jpg,"[10751, 16, 878, 12]",10386,en,The Iron Giant,"In the small town of Rockwell, Maine in October 1957, a giant metal machine befriends a nine-year-old boy and ultimately finds its humanity by unselfishly saving people from their own fears and prejudices.",5.921,/ct04FCFLPImNG5thcPLRnVsZlmS.jpg,1999-08-06,The Iron Giant,False,7.9,5712,https://www.imdb.com/title/tt0129167/
False,/7PoWlbQg7ZxgwofFRrkytvpLvJD.jpg,"[878, 28, 53]",169,en,Predator 2,A police chief in the war-torn streets of Los Angeles discovers that an extraterrestrial creature is hunting down residents - and that he is the next target.,5.9661,/83X4VwY9sdSJykskmsplIVG0a4h.jpg,1990-11-21,Predator 2,False,6.3,3408,https://www.imdb.com/title/tt0100403/
False,/fYvuNvY6ZJyap7hIKiJbhuKWxeG.jpg,"[35, 10751, 10749]",11247,en,A Cinderella Story,"Routinely exploited by her wicked stepmother, the downtrodden Samantha Montgomery is excited about the prospect of meeting her Internet beau at the school's Halloween dance.",5.8142,/ukwP7gDPWxj1R1dW5iN3mnxkL3D.jpg,2004-07-16,A Cinderella Story,False,6.6,3232,https://www.imdb.com/title/tt0356470/
False,/nEuPSz6LhmrtYp7K56dbsmomuqA.jpg,"[28, 12, 53, 10752]",1370,en,Rambo III,"Combat has taken its toll on Rambo, but he's finally begun to find inner peace in a monastery. When Rambo's friend and mentor Col. Trautman asks for his help on a top secret mission to Afghanistan, Rambo declines but must reconsider when Trautman is captured.",6.4442,/1eSQvGuD25ezKaiaQsyDDG3e9iN.jpg,1988-05-24,Rambo III,False,6.2,3228,https://www.imdb.com/title/tt0095956/
False,/xjeVjhPcT8QibtmFaGCf6B1lvyv.jpg,"[28, 12]",184315,en,Hercules,"When a new enemy threatens the innocent, Hercules must lead his fearless team of warriors in a battle against overwhelming odds.",5.071,/5X3VOy9lD44VclKsWTi8gHZGjhL.jpg,2014-07-23,Hercules,False,5.8,4129,https://www.imdb.com/title/tt1267297/
False,/w8VDpCcKezdBbXJEWMHwttI35mU.jpg,"[27, 53]",4513,en,30 Days of Night,"This is the story of an isolated Alaskan town that is plunged into darkness for a month each year when the sun sinks below the horizon. As the last rays of light fade, the town is attacked by a bloodthirsty gang of vampires bent on an uninterrupted orgy of destruction. Only the small town's husband-and-wife Sheriff team stand between the survivors and certain destruction.",6.1933,/7LwSrvFA0gz1KAlcrGcinoQPene.jpg,2007-10-17,30 Days of Night,False,6.426,2830,https://www.imdb.com/title/tt0389722/
False,/s0OrExdg7i3RLR7oqzHRk4q2kL4.jpg,"[18, 35]",194662,en,Birdman or (The Unexpected Virtue of Ignorance),"A fading actor best known for his portrayal of a popular superhero attempts to mount a comeback by appearing in a Broadway play. As opening night approaches, his attempts to become more altruistic, rebuild his career, and reconnect with friends and family prove more difficult than expected.",6.0642,/rHUg2AuIuLSIYMYFgavVwqt1jtc.jpg,2014-10-17,Birdman or (The Unexpected Virtue of Ignorance),False,7.458,12961,https://www.imdb.com/title/tt2562232/
False,/jNG7pl0DkN1nzxnbZj4MCGf2VEG.jpg,"[18, 10402]",65,en,8 Mile,"For Jimmy Smith, Jr., life is a daily fight just to keep hope alive. Feeding his dreams in Detroit's vibrant music scene, Jimmy wages an extraordinary personal struggle to find his own voice - and earn a place in a world where rhymes rule, legends are born and every moment… is another chance.",6.0124,/7BmQj8qE1FLuLTf7Xjf9sdIHzoa.jpg,2002-11-08,8 Mile,False,7.138,7392,https://www.imdb.com/title/tt0298203/
False,/a52YYsOwawIlc9WTG1MpgEBjcoV.jpg,"[35, 10749]",1434053,es,Chica conoce a chico,"After Lucía and Jorge break up, she starts dating a friend, and he starts dating an old crush. But will they find their happy ending?",6.0735,/zDpMUFx4x2smqkQTEs8k6udXn1I.jpg,2025-02-14,Girl Meets Boy,False,7.0,4,https://www.imdb.com/title/tt33267836/
False,/jf1V00dZdNkVfEq7VPk8frrlELk.jpg,[27],748230,en,Salem's Lot,Author Ben Mears returns to his childhood home of Jerusalem's Lot only to discover his hometown is being preyed upon by a bloodthirsty vampire.,6.3299,/j7ncdqBVufydVzVtxmXu8Ago4ox.jpg,2024-10-03,Salem's Lot,False,6.168,472,https://www.imdb.com/title/tt10245072/
False,/rS8CR6cgTjNiBNQOUkITdeWVZ1k.jpg,"[28, 35]",228967,en,The Interview,"Dave Skylark and his producer Aaron Rapaport run the celebrity tabloid show ""Skylark Tonight"". When they land an interview with a surprise fan, North Korean dictator Kim Jong-un, they are recruited by the CIA to turn their trip to Pyongyang into an assassination mission.",5.5195,/tIDC4xT65l7a8qbgg8GvwD5g8c5.jpg,2014-12-25,The Interview,False,6.183,5880,https://www.imdb.com/title/tt2788710/
False,/59gIydacLPl4vITlzBb4qbKW7Qh.jpg,"[16, 10749]",1230477,ja,映画 ギヴン 柊mix,"After Ritsuka Uenoyama hears Mafuyu Sato sing, he invites Mafuyu to join his band. Given auditions for a festival in Shibuya and falls short, though they continue to attract attention. At the same time, Mafuyu’s childhood friends, Shizusumi Yagi and Hiiragi Kashima, prepare to make their debut as the band “syh.” When they lose a guitarist, Hiiragi asks Ritsuka to join them for their big show.",6.5514,/3IvIJhgEzXa0E4wiXbVRxB6iwT1.jpg,2024-01-27,Given the Movie: Hiiragi Mix,False,6.5,6,https://www.imdb.com/title/tt31257225/
False,/zYlgqIpqJ1VAbvFhRhktAzIybVs.jpg,"[27, 878, 53, 9648]",820609,en,No One Will Save You,A lonely woman battles extraterrestrials who threaten her future while forcing her to face her past.,6.3973,/ehGIDAMaYy6Eg0o8ga0oqflDjqW.jpg,2023-09-21,No One Will Save You,False,6.7,1216,https://www.imdb.com/title/tt14509110/
False,/lBcXozUeABairkTavz3X3ZAtOL0.jpg,"[80, 18, 10749]",959604,fr,L'Amour ouf,"Local rebellious teenager Clotaire falls for his schoolmate Jackie, but gang violence leads him to a darker destructive path. After years apart, the star-crossed lovers discover that every path they've taken leads them back together.",6.3035,/yu9dRyKcUHTfKcqsomUtpord4t3.jpg,2024-10-16,Beating Hearts,False,7.285,660,https://www.imdb.com/title/tt27490099/
False,/pW1sEV4R2GL99OoUq73Pvf7r7Ce.jpg,"[16, 35, 18]",24238,en,Mary and Max,"A tale of friendship between two unlikely pen pals: Mary, a lonely, eight-year-old girl living in the suburbs of Melbourne, and Max, a forty-four-year old, severely obese man living in New York.",5.683,/ebmsM382m9IClLUzKYY2U5biFwM.jpg,2009-04-09,Mary and Max,False,7.9,2042,https://www.imdb.com/title/tt0978762/
False,/32yqxyLlWcO81UCx51Jfq9aeJdA.jpg,"[53, 9648, 27]",631843,en,Old,A group of families on a tropical holiday discover that the secluded beach where they are staying is somehow causing them to age rapidly – reducing their entire lives into a single day.,4.7506,/vclShucpUmPhdAOmKgf3B3Z4POD.jpg,2021-07-21,Old,False,6.3,4553,https://www.imdb.com/title/tt10954652/
False,/3GppgdtQeVKfN6JhvGIGWYVsItn.jpg,[18],84892,en,The Perks of Being a Wallflower,"Pittsburgh, Pennsylvania, 1991. High school freshman Charlie is a wallflower, always watching life from the sidelines, until two senior students, Sam and her stepbrother Patrick, become his mentors, helping him discover the joys of friendship, music and love.",6.7053,/aKCvdFFF5n80P2VdS7d8YBwbCjh.jpg,2012-09-20,The Perks of Being a Wallflower,False,7.796,10612,https://www.imdb.com/title/tt1659337/
False,/2AeE4Op9qjDSXe8GbfCtlbHFxhL.jpg,"[16, 10751, 14, 12]",75258,en,Secret of the Wings,Tinkerbell wanders into the forbidden Winter woods and meets Periwinkle. Together they learn the secret of their wings and try to unite the warm fairies and the winter fairies to help Pixie Hollow.,5.1046,/5q72GagtB9NM4i3z7M40EXLb3ut.jpg,2012-08-17,Secret of the Wings,False,7.2,1291,https://www.imdb.com/title/tt1217213/
False,/wwaVAZmQU2CBAJzBtahOSvqvpbc.jpg,"[18, 35]",9475,en,Scent of a Woman,"Charlie Simms is a student at a private preparatory school who comes from a poor family. To earn the money for his flight home to Gresham, Oregon for Christmas, Charlie takes a job over Thanksgiving looking after retired U.S. Army officer Lieutenant Colonel Frank Slade, a cantankerous middle-aged man who lives with his niece and her family.",5.7914,/4adI7IaveWb7EidYXfLb3MK3CgO.jpg,1992-12-23,Scent of a Woman,False,7.787,3538,https://www.imdb.com/title/tt0105323/
False,/hk9nHD5SuV3iGbYBubgxx9ZC9jf.jpg,"[16, 28, 12, 878, 35]",38594,ja,ドラゴンボール オッス!帰ってきた孫悟空と仲間たち!!,"Following the defeat of Majin Buu, Son Goku and friends travel to Mr. Satan's newly-opened hotel for an all-you-can-eat banquet, when they are paid a visit by Vegeta's younger brother Tarble. They are informed by Tarble that the terrible brother duo of Abo and Cado have terrorized his planet and are on their way to Earth.",5.4898,/f0tBLECAYhOmzJmQmpfoFH8Syyp.jpg,2008-09-21,Dragon Ball: Yo! Son Goku and His Friends Return!!,False,6.4,545,https://www.imdb.com/title/tt1317478/
False,/rFKbPDXBzgn4eYBdJXaAPEYIcyA.jpg,"[35, 10749]",1397854,it,Mica è Colpa Mia,"Drowning in debt, two brothers concoct a plan to scam a wealthy heiress and save their home in Naples — but unexpected love soon complicates the scheme.",6.1015,/kWBjdB6tP71ed4WTFxuqDZnWVk5.jpg,2025-01-01,The Love Scam,False,6.5,111,https://www.imdb.com/title/tt34896285/
False,/1u7TuvR5mSUz2xRQhz01i75IwdT.jpg,"[80, 53, 28]",201088,en,Blackhat,"Nicholas Hathaway, a furloughed convict, and his American and Chinese partners hunt a high-level cybercrime network from Chicago to Los Angeles to Hong Kong to Jakarta. As Hathaway closes in, the stakes become personal as he discovers that the attack on a Chinese nuclear power plant was just the beginning.",5.2581,/7zu6HPnKPjNA7NuR4DGRdaH0PdX.jpg,2015-01-13,Blackhat,False,5.507,2055,https://www.imdb.com/title/tt2717822/
False,/rRw98u1qhCQlY0AfmjkWOGHO34R.jpg,[12],96509,de,Liane - Das Mädchen aus dem Urwald,"Researchers in the African jungle find a young white woman living with a tribe, that adores her as goddess. They carry her off and proudly report to the press. It turns out that she may be Liane, the long lost daughter of the rich shipowner Amelongen. So Toren starts civilizing her and takes her to Germany, where she - now in love with Toren - has to defend herself against accusations of legacy-hunting. Will she fit into her new society?",5.7659,/sk8PVg6jT6bqeewgMHiHRwzUbdO.jpg,1956-10-03,"Liane, Jungle Goddess",False,5.1,15,https://www.imdb.com/title/tt0049437/
False,/tAwoinmwlGfXXVmjTHFKyRZ2Pbx.jpg,"[28, 10749, 18, 35]",245178,bn,পাগলু ২,"Dev is a high school drop out from and a worthless village lad. He is hell bent on getting married. But the girl he wants to marry rejects him stating that he doesn't have college education. Dev, who is clever and street-smart decides to go to Kolkata for further education. While travelling in the train, he bashes up a bunch of rowdies teasing college girls. At the college in Kolkata, he meets Riya (and falls in love with her. A city gangster, Rudra,is in love with her and blackmails her to marry him. He beats anyone moving closely with Riya. Meanwhile, henchmen of the dreaded chieftain Dubai Keshto, from Dubai, are looking for Dev in the city.",4.8381,/rzsPBBalBVMiQL9VpVDWcP5Y73f.jpg,2012-08-30,Paglu 2,False,4.7,6,https://www.imdb.com/title/tt4736026/
False,/rVJfabCz1ViynQCEz54MRqdZig1.jpg,"[16, 878, 28]",1155089,en,Justice League: Crisis on Infinite Earths Part One,"Death is coming. Worse than death: oblivion. Not just for our Earth, but for everyone, everywhere, in every universe! Against this ultimate destruction, the mysterious Monitor has gathered the greatest team of Super Heroes ever assembled. But what can the combined might of Superman, Wonder Woman, Batman, The Flash, Green Lantern and hundreds of Super Heroes from multiple Earths even do to save all of reality from an unstoppable antimatter armageddon?!",6.0959,/zR6C66EDklgTPLHRSmmMt5878MR.jpg,2024-01-08,Justice League: Crisis on Infinite Earths Part One,False,7.4,331,https://www.imdb.com/title/tt29195117/
False,/CZiD27RwiE3urSTWT522bC8IY0.jpg,"[35, 27]",139038,en,A Haunted House,"Malcolm and Kisha move into their dream home, but soon learn a demon also resides there. When Kisha becomes possessed, Malcolm - determined to keep his sex life on track - turns to a priest, a psychic, and a team of ghost-busters for help in this spoof of all the ""found-footage/documentary style"" films released in recent years.",6.5372,/tpw6kvuAJBo1CGRw1Bwdz1KU0hc.jpg,2013-01-11,A Haunted House,False,5.9,1925,https://www.imdb.com/title/tt2243537/
False,/g3hni0i9iAQ13jDGOFWavJFlojc.jpg,"[28, 12, 53]",341013,en,Atomic Blonde,An undercover MI6 agent is sent to Berlin during the Cold War to investigate the murder of a fellow agent and recover a missing list of double agents.,6.6363,/vCmMRNbDlCno6ra91ruXp5rtsUC.jpg,2017-07-26,Atomic Blonde,False,6.4,6287,https://www.imdb.com/title/tt2406566/
False,/9p5BuzUNcvCltQAIiDLILEsH0dk.jpg,[27],480414,en,The Curse of La Llorona,"In 1970s Los Angeles, ignoring the eerie warning of a troubled mother suspected of child endangerment, a social worker and her own young kids are soon drawn into a frightening supernatural realm.",6.0904,/hETrPpoKs6BwoilK64YJ7Z5GcRT.jpg,2019-04-17,The Curse of La Llorona,False,5.7,2481,https://www.imdb.com/title/tt4913966/
False,/wTvDGO0xGMmnScqjuiDeWU7PkcB.jpg,"[10749, 14, 18]",293863,en,The Age of Adaline,"After 29-year-old Adaline recovers from a nearly lethal accident, she inexplicably stops growing older. As the years stretch on and on, Adaline keeps her secret to herself  until she meets a man who changes her life.",5.787,/MbILysGhjAbnZi1Okae9wYqLMx.jpg,2015-04-16,The Age of Adaline,False,7.48,6745,https://www.imdb.com/title/tt1655441/
False,/wMGRXnEbOE6ysq8dAuTCYx8Q4rj.jpg,[18],185698,ja,団鬼六　緊縛卍責め,Two sisters are captured by a bounty hunter for an S&M nightclub .,6.0133,/aGbZ0qCPxlT5WmbQOtHgqlwkGbw.jpg,1985-01-15,Double Rope Torture,False,3.5,4,https://www.imdb.com/title/tt0285501/
False,/srVFvdl1cT5Da1cvoZZiLjP7I7L.jpg,"[35, 9648, 80, 12]",3049,en,Ace Ventura: Pet Detective,"He's Ace Ventura: Pet Detective. Jim Carrey is on the case to find the Miami Dolphins' missing mascot and quarterback Dan Marino. He goes eyeball to eyeball with a man-eating shark, stakes out the Miami Dolphins and woos and wows the ladies. Whether he's undercover, under fire or underwater, he always gets his man… or beast!",5.4246,/pqiRuETmuSybfnVZ7qyeoXhQyN1.jpg,1994-02-04,Ace Ventura: Pet Detective,False,6.566,5915,https://www.imdb.com/title/tt0109040/
False,/8GXri7UnwE7dVNfUAZVDn7Z8UBZ.jpg,"[12, 28, 37]",333484,en,The Magnificent Seven,"Looking to mine for gold, greedy industrialist Bartholomew Bogue seizes control of the Old West town of Rose Creek. With their lives in jeopardy, Emma Cullen and other desperate residents turn to bounty hunter Sam Chisolm for help. Chisolm recruits an eclectic group of gunslingers to take on Bogue and his ruthless henchmen. With a deadly showdown on the horizon, the seven mercenaries soon find themselves fighting for more than just money once the bullets start to fly.",6.3985,/ezcS78TIjgr85pVdaPDd2rSPVNs.jpg,2016-09-14,The Magnificent Seven,False,6.46,6034,https://www.imdb.com/title/tt2404435/
False,/mWLljCmpqlcYQh7uh51BBMwCZwN.jpg,"[27, 53, 9648]",522681,en,Escape Room,"Six strangers find themselves in circumstances beyond their control, and must use their wits to survive.",6.4029,/8Ls1tZ6qjGzfGHjBB7ihOnf7f0b.jpg,2019-01-03,Escape Room,False,6.54,4740,https://www.imdb.com/title/tt5886046/
False,/y6JA85N8DvoonwqDGWlgkr1jnU.jpg,"[18, 10751]",28178,en,Hachi: A Dog's Tale,A drama based on the true story of a college professor's bond with the abandoned dog he takes into his home.,5.9708,/lsy3aEsEfYIHdLRk4dontZ4s85h.jpg,2009-06-08,Hachi: A Dog's Tale,False,8.009,6795,https://www.imdb.com/title/tt1028532/
False,/rBNMvw9AUTYlVNjaEGwSNtgEMtd.jpg,"[28, 80, 53, 18]",15255,en,Undisputed II: Last Man Standing,"Heavyweight Champ George ""Iceman"" Chambers is sent to a Russian jail on trumped-up drug charges. In order to win his freedom he must fight against the jailhouse fighting champ Uri Boyka in a battle to the death. This time he is not fighting for a title, he is fighting for his life!",6.0816,/2gMCokqpIJoh6u5o06LlOZWsI3k.jpg,2006-04-11,Undisputed II: Last Man Standing,False,7.3,828,https://www.imdb.com/title/tt0443676/
False,/maeox8nZYIxAAE4SdyLA0VOXe1x.jpg,"[16, 10751, 12, 14]",13179,en,Tinker Bell,"Journey into the secret world of Pixie Hollow and hear Tinker Bell speak for the very first time as the astonishing story of Disney's most famous fairy is finally revealed in the all-new motion picture ""Tinker Bell.""",5.7242,/3Ma0r1n8kfH7UaQMS7bJ9KsYUjT.jpg,2008-09-11,Tinker Bell,False,6.885,1460,https://www.imdb.com/title/tt0823671/
False,/l2ji4YiNSPBV69WjGBgU0gCvRqy.jpg,"[14, 12, 10751]",426543,en,The Nutcracker and the Four Realms,"When Clara’s mother leaves her a mysterious gift, she embarks on a journey to four secret realms—where she discovers her greatest strength could change the world.",5.9054,/9vPDY8e7YxLwgVum7YZIUJbr4qc.jpg,2018-10-26,The Nutcracker and the Four Realms,False,6.1,2162,https://www.imdb.com/title/tt5523010/
False,/4ycpMe25LYpzGW42U9amyW9gM53.jpg,"[53, 80, 18, 9648]",322,en,Mystic River,The lives of three men who were childhood friends are shattered when one of them suffers a family tragedy.,6.1827,/hCHVDbo6XJGj3r2i4hVjKhE0GKF.jpg,2003-10-07,Mystic River,False,7.7,6845,https://www.imdb.com/title/tt0327056/
False,/qx8Pb3nVnHLBizI9792pbRN5nnm.jpg,"[27, 53, 80]",214,en,Saw III,"Jigsaw has disappeared. Along with his new apprentice Amanda, the puppet-master behind the cruel, intricate games that have terrified a community and baffled police has once again eluded capture and vanished. While city detective scrambles to locate him, Doctor Lynn Denlon and Jeff Reinhart are unaware that they are about to become the latest pawns on his vicious chessboard.",5.3477,/9pWlgGYoPb0QPOsQTjfDmwMdBc6.jpg,2006-10-26,Saw III,False,6.4,4609,https://www.imdb.com/title/tt0489270/
False,/wWLUUGtemgrRyH24v8lAkSR58US.jpg,"[10751, 10770, 12, 14]",506574,en,Descendants 3,The teenagers of Disney's most infamous villains return to the Isle of the Lost to recruit a new batch of villainous offspring to join them at Auradon Prep.,5.4074,/7IRy0iHdaS0JI3ng4ZYlk5gLSFn.jpg,2019-08-02,Descendants 3,False,7.69,1534,https://www.imdb.com/title/tt8022928/
False,/eVidMQ5eXDhRizo9ig1X4iWCDqe.jpg,"[28, 18, 53]",117251,en,White House Down,"Capitol Policeman John Cale has just been denied his dream job with the Secret Service protecting President James Sawyer. Not wanting to let down his little girl with the news, he takes her on a tour of the White House, when the complex is overtaken by a heavily armed paramilitary group. Now, with the nation's government falling into chaos and time running out, it's up to Cale to save the president, his daughter, and the country.",6.3439,/6TeIVKPw7nXXWy2zKmDmlnSwzb7.jpg,2013-06-27,White House Down,False,6.467,4814,https://www.imdb.com/title/tt2334879/
False,/aNG1BSIULxbHtUmBiar0i3fR1S4.jpg,"[10751, 16, 12, 35]",520758,en,Chicken Run: Dawn of the Nugget,A band of fearless chickens flock together to save poultry-kind from an unsettling new threat: a nearby farm that's cooking up something suspicious.,6.3824,/exNtEY8QUuQh9e23wSQjkPxKIU3.jpg,2023-12-08,Chicken Run: Dawn of the Nugget,False,6.981,772,https://www.imdb.com/title/tt8337264/
False,/zU79dkIicO6nipT5Ypr1RmWbZN2.jpg,"[28, 12, 35]",1171462,ja,ゴールデンカムイ,"On the Hokkaido frontier, a war veteran and Ainu girl race against misfits and military renegades to find treasure mapped out on tattooed outlaws.",6.4566,/sLcRGIJqlJeoGGk88CtA8Ida5aq.jpg,2024-01-19,Golden Kamuy,False,6.803,71,https://www.imdb.com/title/tt19759618/
False,/jCCdt0e8Xe9ttvevD4S3TSMNdH.jpg,"[35, 27, 28]",338967,en,Zombieland: Double Tap,"Columbus, Tallahassee, Wichita, and Little Rock move to the American heartland as they face off against evolved zombies, fellow survivors, and the growing pains of the snarky makeshift family.",5.4715,/dtRbVsUb5O12WWO54SRpiMtHKC0.jpg,2019-10-09,Zombieland: Double Tap,False,6.9,5832,https://www.imdb.com/title/tt1560220/
False,/2pViauhiZLhAUb1lsY6wRir69SF.jpg,[35],1621,en,Trading Places,A snobbish investor and a wily street con-artist find their positions reversed as part of a bet by two callous millionaires.,6.6777,/8mBuLCOcpWnmYtZc4aqtvDXslv6.jpg,1983-06-07,Trading Places,False,7.217,3369,https://www.imdb.com/title/tt0086465/
False,/vnEHDuqOp90DF9tDpjJJ7qwI4f3.jpg,[99],1447091,en,"Meet the Pickles: The Making of ""Win or Lose""","Discover how Pixar brought its first long-form original series to life. This behind-the-scenes documentary introduces the scrappy filmmaking team that drew from personal experiences to create this ambitious and stylistically unique series that follows a middle-school softball team, the Pickles, in the week leading up to the big championship game.",5.7611,/oeAPEyLslHV9BzeQvdLHPOUOZ7v.jpg,2025-03-11,"Meet the Pickles: The Making of ""Win or Lose""",False,6.0,1,https://www.imdb.com/title/tt36153259/
False,/5glVqIdebQH2ZYXhiYE0DLKjpgH.jpg,[27],1393382,en,Popeye's Revenge,The legend of Popeye haunts a group of counsellors as they intend to open a summer camp.,5.9102,/aHHCXbPjI6xHJoo5fkBNmPm2lo1.jpg,2025-02-13,Popeye's Revenge,False,5.136,11,https://www.imdb.com/title/tt33362807/
False,/gEjNlhZhyHeto6Fy5wWy5Uk3A9D.jpg,"[27, 28, 53, 12]",581392,ko,반도,A soldier and his team battle hordes of post-apocalyptic zombies in the wastelands of the Korean Peninsula.,6.1963,/eeqvAzCccAZOhU3RfbvHB3s44S6.jpg,2020-07-15,Peninsula,False,6.744,2398,https://www.imdb.com/title/tt8850222/
False,/fNp2ikvY8WZTyVbK1iXW84RLbO5.jpg,"[12, 14, 28]",9387,en,Conan the Barbarian,"A horde of rampaging warriors massacre the parents of young Conan and enslave the young child for years on The Wheel of Pain. As the sole survivor of the childhood massacre, Conan is released from slavery and taught the ancient arts of fighting. Transforming himself into a killing machine, Conan travels into the wilderness to seek vengeance on Thulsa Doom, the man responsible for killing his family. In the wilderness, Conan takes up with the thieves Valeria and Subotai. The group comes upon King Osric, who wants the trio of warriors to help rescue his daughter who has joined Doom in the hills.",5.1644,/qw2A587Ee61IwcSOLNFRhuOACZZ.jpg,1982-04-02,Conan the Barbarian,False,6.805,2560,https://www.imdb.com/title/tt0082198/
False,/xY6smX9kNLNqODRjT7pWwTHpRiH.jpg,"[53, 28, 18, 10770]",942576,en,Buried in Barstow,"Follows Hazel King, a single mother determined to protect her daughter from the life she once had while defending and protecting those who can't protect themselves.",6.8443,/jROLolTGKmAAeiPndRO0DpiUWNy.jpg,2022-06-04,Buried in Barstow,False,7.1,38,https://www.imdb.com/title/tt16294738/
False,/6sZAhoIrcoM6g372S15Idcja0Hv.jpg,"[12, 14, 28]",9543,en,Prince of Persia: The Sands of Time,"A rogue prince reluctantly joins forces with a mysterious princess and together, they race against dark forces to safeguard an ancient dagger capable of releasing the Sands of Time – gift from the gods that can reverse time and allow its possessor to rule the world.",5.6771,/34Vbk8VNMtETTOSG3jCHWwlWr1m.jpg,2010-05-19,Prince of Persia: The Sands of Time,False,6.3,6820,https://www.imdb.com/title/tt0473075/
False,/25UEXB5naXKaSKHtvAGqbFHq8lS.jpg,[99],666632,en,Newtopia,"The adventurous Norwegian backpacker Audun Amundsen is driven by his search for a utopian world and ends up in the jungle of Indonesia. Here he meets the shaman Aman Paksa and his clan who lives a traditional life, surviving without money, electricity or modern tools. Amundsen follows Aman Paksa for nearly 15 years on his turbulent path towards modernity.",5.3442,/xV5o477wwa4QVFXELncBb3vXkCv.jpg,2020-02-24,Newtopia,False,0.0,0,https://www.imdb.com/title/tt10763668/
False,/1GvpaPWb5pjXE8FOCYpzLJSeAoK.jpg,[27],1208808,es,Turno nocturno,"A young nurse with a domestic abuse past starts working the night shift at a small hospital, where, during the night, the ghost of a nurse materializes.",6.8139,/qFPSQLIb922GT0pRsesu3sEwN91.jpg,2024-10-31,Turno nocturno,False,5.3,27,https://www.imdb.com/title/tt13657394/
False,/pSNwe7G9bESwlCBVurlwRs7fMZU.jpg,[35],4257,en,Scary Movie 4,"Cindy finds out the house she lives in is haunted by a little boy and goes on a quest to find out who killed him and why. Also, Alien ""Tr-iPods"" are invading the world and she has to uncover the secret in order to stop them.",6.3107,/sEqFdw1wLtY94RKCSPolsHWzn6r.jpg,2006-04-12,Scary Movie 4,False,5.479,3310,https://www.imdb.com/title/tt0362120/
False,/mr6WQoDFQX3B7I3ureOuA93JxY3.jpg,[12],1219689,es,Historia de pastores,"The highlands of Granada, Spain, 2027. Among sheep, ruins and drones, a student and two shepherds meet and connect. Their lives entangle as they explore the history of a homestead that appears and vanishes at will.",5.7982,/nrMM5hhQVuud5Or1TaXCAbmIfkr.jpg,2024-10-25,Tale of Shepherds,False,10.0,1,https://www.imdb.com/title/tt31110553/
False,/xL1GMMQCdq2MQVHMydhjxb2Hygf.jpg,[18],918287,en,I Used to Be Funny,"Sam is a young stand-up comedian and au pair struggling with PTSD, who is weighing whether or not to join the search for Brooke, a missing girl she used to nanny.",5.9572,/qjS09CwrW7nKRKtUaH0Ml5w68f.jpg,2024-06-07,I Used to Be Funny,False,6.3,39,https://www.imdb.com/title/tt16300138/
False,/gEsBPNcGAuNBU5MGaOAlnm6uDe7.jpg,"[10749, 18]",417261,en,Forever My Girl,"After being gone for a decade, a country star returns home to the love he left behind.",5.6675,/bKqdggnIPeOI15VqtBZTkvh4hA9.jpg,2018-01-26,Forever My Girl,False,7.6,1241,https://www.imdb.com/title/tt4103724/
False,/qkEnklEGDFy4TRVhuHFn2DI2BP6.jpg,"[27, 53]",930600,en,The Deliverance,"Ebony Jackson, a struggling single mother fighting her personal demons, moves her family into a new home for a fresh start. But when strange occurrences inside the home raise the suspicions of Child Protective Services and threaten to tear the family apart, Ebony soon finds herself locked in a battle for her life and the souls of her children.",6.7763,/og1FteMFRInoQnlZeWqEn8XpXHh.jpg,2024-08-16,The Deliverance,False,6.064,468,https://www.imdb.com/title/tt4196566/
